,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
16723,16724,8750,2024-03-08,Mobile,Home Appliances,16,403.47,PayPal,Completed,Pune,6455.52,2024,3,8
16724,16725,2077,2024-03-13,Mobile,Clothing,14,1041.54,PayPal,Completed,Chennai,14581.56,2024,3,13
16747,16748,8952,2024-03-20,Camera,Home Appliances,2,876.13,Debit Card,Completed,Chennai,1752.26,2024,3,20
16780,16781,5710,2024-03-12,Headphones,Clothing,10,1290.64,Credit Card,Completed,Pune,12906.4,2024,3,12
16863,16864,1867,2024-03-16,Camera,Accessories,2,993.35,Credit Card,Completed,Mumbai,1986.7,2024,3,16
16872,16873,9405,2024-03-03,Watch,Accessories,21,1781.53,Credit Card,Cancelled,Hyderabad,37412.13,2024,3,3
16897,16898,9008,2024-03-07,Watch,Clothing,9,1746.21,PayPal,Completed,Bangalore,15715.89,2024,3,7
16936,16937,4723,2024-03-09,TV,Home Appliances,11,1790.68,Credit Card,Completed,Pune,19697.48,2024,3,9
16947,16948,3959,2024-03-13,Camera,Home Appliances,15,1880.56,PayPal,Completed,Chennai,28208.4,2024,3,13
16993,16994,7793,2024-03-16,Camera,Home Appliances,6,21.18,UPI,Completed,Delhi,127.08,2024,3,16
17002,17003,9551,2024-03-08,Mobile,Clothing,14,1333.04,Credit Card,Cancelled,Hyderabad,18662.56,2024,3,8
17007,17008,1695,2024-03-13,Watch,Accessories,13,772.43,Debit Card,Completed,Pune,10041.59,2024,3,13
17020,17021,3806,2024-03-21,Watch,Home Appliances,14,1450.0,Cash,Completed,Pune,20300.0,2024,3,21
17030,17031,6710,2024-03-15,Headphones,Home Appliances,7,1739.13,Credit Card,Completed,Pune,12173.91,2024,3,15
17037,17038,3159,2024-03-09,Camera,Clothing,24,1286.94,UPI,Completed,Kolkata,30886.56,2024,3,9
17065,17066,8763,2024-03-11,Laptop,Clothing,2,1886.94,PayPal,Completed,Kolkata,3773.88,2024,3,11
17084,17085,9536,2024-03-03,Watch,Accessories,21,2295.09,PayPal,Completed,Delhi,48196.89,2024,3,3
17090,17091,5907,2024-03-06,TV,Electronics,3,263.48,Debit Card,Completed,Kolkata,790.44,2024,3,6
17120,17121,1071,2024-03-29,Watch,Electronics,3,501.34,Credit Card,Completed,Hyderabad,1504.02,2024,3,29
17142,17143,2584,2024-03-23,Headphones,Home Appliances,22,1111.54,Debit Card,Completed,Mumbai,24453.88,2024,3,23
17232,17233,1946,2024-03-07,Mobile,Home Appliances,19,1305.7,Cash,Completed,Mumbai,24808.3,2024,3,7
17246,17247,7582,2024-03-06,Shoes,Clothing,7,1782.99,Credit Card,Completed,Hyderabad,12480.93,2024,3,6
17263,17264,7034,2024-03-26,Tablet,Home Appliances,16,2284.63,Credit Card,Completed,Chennai,36554.08,2024,3,26
17267,17268,2208,2024-03-24,Watch,Accessories,2,74.57,UPI,Returned,Chennai,149.14,2024,3,24
17273,17274,6347,2024-03-29,TV,Electronics,7,831.89,PayPal,Completed,Kolkata,5823.23,2024,3,29
17302,17303,4244,2024-03-27,Laptop,Home Appliances,13,2158.56,Cash,Completed,Kolkata,28061.28,2024,3,27
17316,17317,9058,2024-03-28,Headphones,Electronics,12,464.83,PayPal,Completed,Delhi,5577.96,2024,3,28
17362,17363,1947,2024-03-06,Watch,Electronics,8,1859.39,UPI,Completed,Hyderabad,14875.12,2024,3,6
17369,17370,1531,2024-03-22,TV,Electronics,3,2426.73,Debit Card,Completed,Kolkata,7280.19,2024,3,22
17409,17410,7104,2024-03-17,Mobile,Accessories,23,559.86,Debit Card,Cancelled,Kolkata,12876.78,2024,3,17
17438,17439,9152,2024-03-15,Laptop,Accessories,15,161.02,Credit Card,Completed,Bangalore,2415.3,2024,3,15
17467,17468,6387,2024-03-20,Watch,Home Appliances,6,207.48,Cash,Completed,Pune,1244.88,2024,3,20
17484,17485,8733,2024-03-17,Tablet,Clothing,19,996.36,Credit Card,Completed,Pune,18930.84,2024,3,17
17487,17488,5804,2024-03-02,TV,Home Appliances,24,2171.85,UPI,Completed,Delhi,52124.4,2024,3,2
17526,17527,4411,2024-03-31,Laptop,Accessories,13,183.01,UPI,Returned,Hyderabad,2379.13,2024,3,31
17585,17586,6180,2024-03-30,Shoes,Accessories,22,1808.16,UPI,Completed,Delhi,39779.52,2024,3,30
17630,17631,7964,2024-03-02,Watch,Electronics,12,841.83,Debit Card,Completed,Bangalore,10101.96,2024,3,2
17644,17645,4324,2024-03-01,Headphones,Electronics,9,1357.55,Credit Card,Completed,Chennai,12217.95,2024,3,1
17669,17670,1084,2024-03-15,TV,Accessories,12,499.48,PayPal,Completed,Delhi,5993.76,2024,3,15
17680,17681,5836,2024-03-18,Camera,Accessories,7,2023.27,Cash,Completed,Kolkata,14162.89,2024,3,18
17742,17743,7855,2024-03-18,Camera,Electronics,7,459.86,Debit Card,Returned,Pune,3219.02,2024,3,18
17761,17762,9567,2024-03-01,Watch,Accessories,11,435.28,Cash,Returned,Hyderabad,4788.08,2024,3,1
17765,17766,2443,2024-03-26,Headphones,Clothing,6,959.81,PayPal,Cancelled,Chennai,5758.86,2024,3,26
17837,17838,7776,2024-03-01,Shoes,Home Appliances,19,591.21,Cash,Returned,Delhi,11232.99,2024,3,1
17839,17840,9353,2024-03-09,Shoes,Electronics,14,2106.01,Debit Card,Completed,Hyderabad,29484.14,2024,3,9
17924,17925,5563,2024-03-16,Shoes,Accessories,17,1431.46,Credit Card,Returned,Mumbai,24334.82,2024,3,16
17943,17944,8440,2024-03-24,Shoes,Clothing,18,192.0,Cash,Cancelled,Pune,3456.0,2024,3,24
17951,17952,8875,2024-03-26,TV,Home Appliances,8,512.06,Debit Card,Cancelled,Pune,4096.48,2024,3,26
17959,17960,1606,2024-03-15,Tablet,Clothing,17,2129.87,PayPal,Completed,Chennai,36207.79,2024,3,15
17993,17994,2273,2024-03-18,Headphones,Electronics,19,626.83,PayPal,Completed,Chennai,11909.77,2024,3,18
18079,18080,8972,2024-03-30,Watch,Home Appliances,1,784.08,Cash,Cancelled,Mumbai,784.08,2024,3,30
18114,18115,2207,2024-03-31,Mobile,Clothing,8,1101.08,Credit Card,Completed,Hyderabad,8808.64,2024,3,31
18126,18127,3984,2024-03-18,Camera,Electronics,2,1099.51,UPI,Completed,Hyderabad,2199.02,2024,3,18
18202,18203,6051,2024-03-14,Camera,Accessories,7,1585.95,PayPal,Completed,Hyderabad,11101.65,2024,3,14
18204,18205,1583,2024-03-10,Camera,Accessories,19,529.8,PayPal,Completed,Hyderabad,10066.2,2024,3,10
18216,18217,5928,2024-03-17,TV,Electronics,2,2152.81,Debit Card,Completed,Kolkata,4305.62,2024,3,17
18236,18237,2803,2024-03-25,Mobile,Electronics,20,617.53,Cash,Completed,Hyderabad,12350.6,2024,3,25
18335,18336,7565,2024-03-06,Headphones,Accessories,12,2125.81,UPI,Completed,Hyderabad,25509.72,2024,3,6
18380,18381,2870,2024-03-03,Laptop,Electronics,20,524.73,Debit Card,Completed,Hyderabad,10494.6,2024,3,3
18394,18395,8929,2024-03-09,Headphones,Accessories,18,895.7,UPI,Cancelled,Chennai,16122.6,2024,3,9
18430,18431,6441,2024-03-04,Watch,Electronics,22,103.44,Debit Card,Completed,Pune,2275.68,2024,3,4
18446,18447,2674,2024-03-16,Laptop,Clothing,10,1415.16,UPI,Completed,Bangalore,14151.6,2024,3,16
18447,18448,6099,2024-03-24,Tablet,Home Appliances,11,2130.51,Debit Card,Completed,Bangalore,23435.61,2024,3,24
18465,18466,9700,2024-03-18,Headphones,Accessories,12,462.99,Cash,Completed,Chennai,5555.88,2024,3,18
18474,18475,4464,2024-03-30,TV,Electronics,16,320.41,Cash,Completed,Kolkata,5126.56,2024,3,30
18512,18513,9657,2024-03-02,TV,Electronics,23,1715.84,Credit Card,Completed,Bangalore,39464.32,2024,3,2
18525,18526,7762,2024-03-26,Camera,Home Appliances,1,751.55,Cash,Cancelled,Kolkata,751.55,2024,3,26
18535,18536,3210,2024-03-09,Headphones,Clothing,5,1207.77,Cash,Completed,Chennai,6038.85,2024,3,9
18620,18621,2070,2024-03-02,Headphones,Accessories,23,1588.58,Credit Card,Cancelled,Kolkata,36537.34,2024,3,2
18634,18635,5719,2024-03-14,Tablet,Electronics,6,688.14,Cash,Completed,Delhi,4128.84,2024,3,14
18642,18643,8379,2024-03-19,Watch,Accessories,6,1407.92,Credit Card,Cancelled,Delhi,8447.52,2024,3,19
18657,18658,7844,2024-03-30,Laptop,Home Appliances,16,2383.66,Credit Card,Completed,Bangalore,38138.56,2024,3,30
18732,18733,9827,2024-03-19,Laptop,Clothing,1,88.0,PayPal,Completed,Delhi,88.0,2024,3,19
18854,18855,4137,2024-03-03,Shoes,Accessories,19,1125.42,Debit Card,Completed,Bangalore,21382.98,2024,3,3
18885,18886,3930,2024-03-26,Laptop,Electronics,14,2222.48,Credit Card,Cancelled,Hyderabad,31114.72,2024,3,26
18919,18920,1589,2024-03-04,TV,Home Appliances,4,2140.7,Debit Card,Completed,Delhi,8562.8,2024,3,4
18956,18957,1945,2024-03-13,Tablet,Clothing,4,259.27,PayPal,Completed,Chennai,1037.08,2024,3,13
19001,19002,1193,2024-03-18,TV,Electronics,17,1148.03,UPI,Returned,Kolkata,19516.51,2024,3,18
19004,19005,2119,2024-03-25,Watch,Accessories,7,48.6,PayPal,Completed,Bangalore,340.2,2024,3,25
19053,19054,5655,2024-03-09,TV,Home Appliances,22,701.76,UPI,Completed,Pune,15438.72,2024,3,9
19117,19118,7090,2024-03-13,Shoes,Accessories,13,2209.14,UPI,Completed,Kolkata,28718.82,2024,3,13
19132,19133,6312,2024-03-20,Shoes,Electronics,7,684.22,Credit Card,Completed,Delhi,4789.54,2024,3,20
19149,19150,3337,2024-03-05,Shoes,Home Appliances,4,118.43,Credit Card,Cancelled,Pune,473.72,2024,3,5
19153,19154,2529,2024-03-30,TV,Home Appliances,10,245.53,Debit Card,Completed,Hyderabad,2455.3,2024,3,30
19155,19156,7433,2024-03-11,Headphones,Electronics,19,1653.94,UPI,Completed,Kolkata,31424.86,2024,3,11
19168,19169,7918,2024-03-23,Camera,Electronics,14,91.02,Cash,Completed,Bangalore,1274.28,2024,3,23
19198,19199,5909,2024-03-23,Headphones,Accessories,19,1844.67,PayPal,Cancelled,Hyderabad,35048.73,2024,3,23
19231,19232,8847,2024-03-31,Mobile,Accessories,5,1713.09,Debit Card,Returned,Chennai,8565.45,2024,3,31
19266,19267,7353,2024-03-07,Shoes,Accessories,23,1589.15,Cash,Completed,Kolkata,36550.45,2024,3,7
19271,19272,4086,2024-03-09,Camera,Electronics,5,2422.63,Debit Card,Returned,Chennai,12113.15,2024,3,9
19281,19282,4083,2024-03-24,Laptop,Clothing,6,1868.95,Debit Card,Completed,Chennai,11213.7,2024,3,24
19330,19331,5019,2024-03-23,Laptop,Clothing,4,2432.75,Debit Card,Completed,Pune,9731.0,2024,3,23
19337,19338,3546,2024-03-09,TV,Clothing,9,312.32,Cash,Completed,Kolkata,2810.88,2024,3,9
19357,19358,4460,2024-03-24,Laptop,Electronics,18,1629.62,Cash,Completed,Mumbai,29333.16,2024,3,24
19359,19360,6743,2024-03-21,Headphones,Electronics,19,2377.93,PayPal,Cancelled,Bangalore,45180.67,2024,3,21
19389,19390,9794,2024-03-07,Tablet,Electronics,4,326.21,Credit Card,Cancelled,Kolkata,1304.84,2024,3,7
19392,19393,3431,2024-03-15,Headphones,Clothing,16,1122.57,Cash,Cancelled,Chennai,17961.12,2024,3,15
19401,19402,3027,2024-03-16,Headphones,Clothing,20,1968.96,Credit Card,Completed,Bangalore,39379.2,2024,3,16
19439,19440,8379,2024-03-02,Headphones,Clothing,7,43.93,UPI,Cancelled,Delhi,307.51,2024,3,2
19502,19503,7550,2024-03-28,TV,Clothing,17,1587.76,PayPal,Completed,Mumbai,26991.92,2024,3,28
19503,19504,1693,2024-03-08,Tablet,Home Appliances,13,392.8,Cash,Completed,Hyderabad,5106.4,2024,3,8
19507,19508,4967,2024-03-05,Headphones,Clothing,10,450.49,Credit Card,Completed,Kolkata,4504.9,2024,3,5
19517,19518,4472,2024-03-17,Shoes,Clothing,15,1501.3,Cash,Returned,Kolkata,22519.5,2024,3,17
19519,19520,7575,2024-03-27,Mobile,Accessories,6,1634.96,Credit Card,Returned,Mumbai,9809.76,2024,3,27
19576,19577,1201,2024-03-02,Shoes,Clothing,5,1368.4,Debit Card,Returned,Mumbai,6842.0,2024,3,2
19578,19579,2312,2024-03-03,Tablet,Electronics,17,1332.42,PayPal,Completed,Hyderabad,22651.14,2024,3,3
19683,19684,4421,2024-03-09,Watch,Clothing,10,48.68,UPI,Completed,Kolkata,486.8,2024,3,9
19684,19685,5215,2024-03-13,Camera,Clothing,19,1439.97,Debit Card,Completed,Delhi,27359.43,2024,3,13
19704,19705,9738,2024-03-25,Shoes,Home Appliances,18,2238.11,Debit Card,Completed,Mumbai,40285.98,2024,3,25
19733,19734,4309,2024-03-28,Laptop,Home Appliances,12,2488.54,Cash,Returned,Pune,29862.48,2024,3,28
19734,19735,8152,2024-03-25,Watch,Accessories,20,1372.16,UPI,Completed,Mumbai,27443.2,2024,3,25
19735,19736,5054,2024-03-09,TV,Electronics,11,43.87,Credit Card,Completed,Bangalore,482.57,2024,3,9
19807,19808,7722,2024-03-11,Tablet,Accessories,5,945.53,PayPal,Completed,Kolkata,4727.65,2024,3,11
19814,19815,1720,2024-03-13,Shoes,Electronics,2,1311.13,Debit Card,Completed,Hyderabad,2622.26,2024,3,13
19821,19822,2106,2024-03-03,Mobile,Clothing,3,211.04,PayPal,Returned,Mumbai,633.12,2024,3,3
19975,19976,1556,2024-03-04,Headphones,Clothing,3,639.48,PayPal,Completed,Delhi,1918.44,2024,3,4
20002,20003,8566,2024-03-15,Mobile,Clothing,4,1846.94,PayPal,Cancelled,Kolkata,7387.76,2024,3,15
20023,20024,5891,2024-03-16,TV,Accessories,24,1030.01,UPI,Completed,Kolkata,24720.24,2024,3,16
20049,20050,7732,2024-03-31,Camera,Electronics,17,2390.42,Cash,Cancelled,Chennai,40637.14,2024,3,31
20052,20053,1568,2024-03-28,Camera,Accessories,11,1906.07,Credit Card,Completed,Kolkata,20966.77,2024,3,28
20058,20059,9342,2024-03-08,Laptop,Accessories,16,325.53,Debit Card,Cancelled,Mumbai,5208.48,2024,3,8
20066,20067,9337,2024-03-27,Tablet,Home Appliances,13,870.86,Cash,Completed,Mumbai,11321.18,2024,3,27
20070,20071,7842,2024-03-22,Camera,Clothing,10,210.2,Credit Card,Completed,Mumbai,2102.0,2024,3,22
20119,20120,6318,2024-03-18,TV,Home Appliances,14,517.1,PayPal,Completed,Chennai,7239.4,2024,3,18
20123,20124,3099,2024-03-16,Camera,Accessories,17,1598.53,Cash,Completed,Bangalore,27175.01,2024,3,16
20133,20134,3948,2024-03-06,Tablet,Electronics,1,94.8,PayPal,Cancelled,Bangalore,94.8,2024,3,6
20153,20154,4809,2024-03-13,Camera,Accessories,2,558.38,Debit Card,Completed,Chennai,1116.76,2024,3,13
20273,20274,8860,2024-03-23,Mobile,Electronics,5,1618.82,Cash,Completed,Chennai,8094.1,2024,3,23
20300,20301,1049,2024-03-09,Camera,Accessories,14,1742.22,PayPal,Completed,Chennai,24391.08,2024,3,9
20303,20304,2115,2024-03-11,Shoes,Electronics,23,1371.07,Cash,Completed,Kolkata,31534.61,2024,3,11
20309,20310,6800,2024-03-29,Camera,Electronics,13,2492.61,PayPal,Completed,Pune,32403.93,2024,3,29
20344,20345,3983,2024-03-31,Watch,Home Appliances,21,861.42,PayPal,Returned,Mumbai,18089.82,2024,3,31
20346,20347,8931,2024-03-09,TV,Clothing,19,2160.79,PayPal,Completed,Chennai,41055.01,2024,3,9
20371,20372,5075,2024-03-29,TV,Electronics,12,312.11,Debit Card,Cancelled,Pune,3745.32,2024,3,29
20406,20407,3703,2024-03-02,Mobile,Clothing,23,2479.25,Credit Card,Cancelled,Mumbai,57022.75,2024,3,2
20473,20474,3038,2024-03-24,Tablet,Accessories,13,1456.41,UPI,Completed,Hyderabad,18933.33,2024,3,24
20483,20484,3562,2024-03-11,Headphones,Electronics,8,1404.87,UPI,Cancelled,Kolkata,11238.96,2024,3,11
20485,20486,9479,2024-03-19,Watch,Accessories,10,1909.15,Credit Card,Cancelled,Pune,19091.5,2024,3,19
20497,20498,1035,2024-03-21,Laptop,Electronics,14,1233.08,PayPal,Completed,Pune,17263.12,2024,3,21
20512,20513,9512,2024-03-24,Camera,Clothing,16,892.23,UPI,Completed,Pune,14275.68,2024,3,24
20582,20583,4017,2024-03-07,Tablet,Electronics,2,1325.74,Debit Card,Cancelled,Bangalore,2651.48,2024,3,7
20606,20607,4138,2024-03-17,TV,Accessories,9,467.9,PayPal,Completed,Kolkata,4211.1,2024,3,17
20676,20677,4573,2024-03-28,Tablet,Electronics,4,1912.4,Debit Card,Completed,Hyderabad,7649.6,2024,3,28
20739,20740,1981,2024-03-15,Camera,Accessories,13,1137.24,PayPal,Completed,Kolkata,14784.12,2024,3,15
20820,20821,9142,2024-03-09,Camera,Home Appliances,2,115.57,Debit Card,Completed,Pune,231.14,2024,3,9
20823,20824,3291,2024-03-29,TV,Home Appliances,22,380.26,Credit Card,Completed,Chennai,8365.72,2024,3,29
20852,20853,5926,2024-03-24,Headphones,Home Appliances,3,380.21,Debit Card,Completed,Delhi,1140.63,2024,3,24
20853,20854,9980,2024-03-19,Tablet,Home Appliances,3,1737.52,UPI,Returned,Chennai,5212.56,2024,3,19
20854,20855,1741,2024-03-17,Laptop,Accessories,2,2209.01,UPI,Completed,Pune,4418.02,2024,3,17
20864,20865,7490,2024-03-28,Laptop,Accessories,16,1658.26,Cash,Completed,Chennai,26532.16,2024,3,28
20877,20878,8457,2024-03-21,Watch,Home Appliances,17,176.67,UPI,Completed,Delhi,3003.39,2024,3,21
20879,20880,3060,2024-03-08,Laptop,Electronics,18,1040.79,Cash,Completed,Mumbai,18734.22,2024,3,8
20880,20881,4334,2024-03-10,Mobile,Clothing,15,216.52,PayPal,Completed,Pune,3247.8,2024,3,10
20951,20952,4606,2024-03-05,TV,Electronics,6,253.04,Debit Card,Completed,Pune,1518.24,2024,3,5
20976,20977,2958,2024-03-19,Camera,Clothing,16,166.86,PayPal,Completed,Pune,2669.76,2024,3,19
20979,20980,4774,2024-03-18,TV,Electronics,7,1545.06,Cash,Completed,Chennai,10815.42,2024,3,18
21063,21064,2489,2024-03-13,Watch,Home Appliances,2,226.68,Debit Card,Cancelled,Pune,453.36,2024,3,13
21096,21097,7348,2024-03-28,Camera,Clothing,9,2313.78,Debit Card,Cancelled,Chennai,20824.02,2024,3,28
21109,21110,3082,2024-03-05,TV,Electronics,9,537.83,Cash,Completed,Pune,4840.47,2024,3,5
21188,21189,4064,2024-03-19,Headphones,Home Appliances,17,1998.81,Credit Card,Completed,Chennai,33979.77,2024,3,19
21247,21248,8526,2024-03-13,Laptop,Accessories,6,1676.27,Debit Card,Completed,Chennai,10057.62,2024,3,13
21266,21267,3121,2024-03-09,Mobile,Accessories,9,906.12,Debit Card,Completed,Delhi,8155.08,2024,3,9
21279,21280,9353,2024-03-12,Camera,Electronics,12,75.78,Debit Card,Returned,Bangalore,909.36,2024,3,12
21304,21305,9255,2024-03-20,TV,Clothing,13,1865.86,Credit Card,Completed,Hyderabad,24256.18,2024,3,20
21306,21307,6544,2024-03-31,Shoes,Clothing,14,548.98,PayPal,Completed,Kolkata,7685.72,2024,3,31
21308,21309,5027,2024-03-23,Watch,Electronics,2,1308.87,Credit Card,Completed,Bangalore,2617.74,2024,3,23
21331,21332,3057,2024-03-07,Laptop,Electronics,3,1415.26,UPI,Cancelled,Delhi,4245.78,2024,3,7
21364,21365,9894,2024-03-09,TV,Home Appliances,23,1867.75,Cash,Completed,Mumbai,42958.25,2024,3,9
21365,21366,2898,2024-03-04,Headphones,Accessories,24,2398.74,Cash,Completed,Delhi,57569.76,2024,3,4
21367,21368,9390,2024-03-22,Mobile,Electronics,11,1413.09,Cash,Cancelled,Kolkata,15543.99,2024,3,22
21371,21372,9665,2024-03-22,Headphones,Accessories,17,1395.47,UPI,Completed,Delhi,23722.99,2024,3,22
21404,21405,9072,2024-03-28,TV,Home Appliances,11,2135.23,Cash,Cancelled,Chennai,23487.53,2024,3,28
21405,21406,1318,2024-03-27,Mobile,Clothing,9,1780.97,Debit Card,Completed,Kolkata,16028.73,2024,3,27
21410,21411,6606,2024-03-16,Shoes,Electronics,6,1991.65,PayPal,Completed,Pune,11949.9,2024,3,16
21416,21417,6107,2024-03-14,Watch,Clothing,23,1490.31,Debit Card,Completed,Bangalore,34277.13,2024,3,14
21448,21449,7817,2024-03-14,Mobile,Accessories,22,2455.95,UPI,Cancelled,Hyderabad,54030.9,2024,3,14
21449,21450,8430,2024-03-09,Shoes,Home Appliances,1,1673.92,Cash,Completed,Mumbai,1673.92,2024,3,9
21489,21490,4721,2024-03-04,Laptop,Clothing,6,142.56,PayPal,Returned,Chennai,855.36,2024,3,4
21492,21493,7726,2024-03-11,TV,Electronics,23,1616.87,UPI,Completed,Bangalore,37188.01,2024,3,11
21510,21511,5736,2024-03-13,Camera,Accessories,8,207.19,Credit Card,Completed,Pune,1657.52,2024,3,13
21586,21587,4841,2024-03-05,Shoes,Home Appliances,18,1705.81,PayPal,Returned,Chennai,30704.58,2024,3,5
21597,21598,8562,2024-03-25,Watch,Home Appliances,19,153.4,Cash,Returned,Delhi,2914.6,2024,3,25
21669,21670,9316,2024-03-09,Shoes,Accessories,1,1482.61,Cash,Returned,Bangalore,1482.61,2024,3,9
21686,21687,7719,2024-03-29,Shoes,Clothing,6,668.01,UPI,Completed,Hyderabad,4008.06,2024,3,29
21751,21752,7710,2024-03-31,Laptop,Clothing,3,2457.83,Debit Card,Completed,Bangalore,7373.49,2024,3,31
21757,21758,5888,2024-03-10,Tablet,Home Appliances,22,2153.29,UPI,Completed,Kolkata,47372.38,2024,3,10
21766,21767,3724,2024-03-04,Tablet,Accessories,3,922.23,Credit Card,Completed,Kolkata,2766.69,2024,3,4
21780,21781,1605,2024-03-08,Camera,Accessories,15,1936.78,Debit Card,Completed,Pune,29051.7,2024,3,8
21788,21789,6156,2024-03-04,Shoes,Accessories,12,1552.82,Cash,Completed,Mumbai,18633.84,2024,3,4
21790,21791,8175,2024-03-06,Shoes,Accessories,21,879.83,Debit Card,Completed,Bangalore,18476.43,2024,3,6
21800,21801,7381,2024-03-25,Watch,Clothing,21,1577.72,Debit Card,Completed,Delhi,33132.12,2024,3,25
21813,21814,7505,2024-03-07,Mobile,Electronics,10,2077.55,PayPal,Returned,Pune,20775.5,2024,3,7
21839,21840,6096,2024-03-19,Shoes,Accessories,17,554.24,PayPal,Completed,Pune,9422.08,2024,3,19
21868,21869,5131,2024-03-09,Laptop,Accessories,2,1340.14,PayPal,Completed,Chennai,2680.28,2024,3,9
21869,21870,7729,2024-03-04,Headphones,Home Appliances,14,559.45,Credit Card,Completed,Bangalore,7832.3,2024,3,4
21880,21881,9432,2024-03-11,Laptop,Accessories,2,975.87,Cash,Cancelled,Mumbai,1951.74,2024,3,11
21912,21913,9011,2024-03-18,Watch,Clothing,13,911.5,Debit Card,Completed,Kolkata,11849.5,2024,3,18
21921,21922,9968,2024-03-27,Shoes,Clothing,7,867.81,Credit Card,Completed,Pune,6074.67,2024,3,27
21948,21949,5223,2024-03-24,Tablet,Clothing,4,1510.95,Cash,Completed,Kolkata,6043.8,2024,3,24
21959,21960,5236,2024-03-21,Watch,Home Appliances,6,1597.02,UPI,Completed,Delhi,9582.12,2024,3,21
21998,21999,4039,2024-03-17,TV,Clothing,16,1298.6,Credit Card,Cancelled,Bangalore,20777.6,2024,3,17
22002,22003,6269,2024-03-22,Camera,Accessories,23,1118.85,UPI,Completed,Mumbai,25733.55,2024,3,22
22021,22022,9360,2024-03-18,Watch,Accessories,20,1360.96,UPI,Cancelled,Pune,27219.2,2024,3,18
22046,22047,3447,2024-03-29,Headphones,Accessories,5,498.09,Credit Card,Completed,Chennai,2490.45,2024,3,29
22054,22055,8428,2024-03-22,Mobile,Accessories,23,1009.37,PayPal,Completed,Hyderabad,23215.51,2024,3,22
22061,22062,7037,2024-03-08,Mobile,Accessories,12,2392.73,Credit Card,Completed,Delhi,28712.76,2024,3,8
22129,22130,5408,2024-03-01,Camera,Clothing,17,2141.19,UPI,Cancelled,Kolkata,36400.23,2024,3,1
22153,22154,5490,2024-03-23,Laptop,Clothing,19,1078.98,Debit Card,Completed,Chennai,20500.62,2024,3,23
22182,22183,9012,2024-03-19,TV,Home Appliances,23,1336.6,PayPal,Completed,Hyderabad,30741.8,2024,3,19
22201,22202,5878,2024-03-13,Shoes,Home Appliances,1,26.72,PayPal,Completed,Bangalore,26.72,2024,3,13
22231,22232,3640,2024-03-23,Headphones,Clothing,3,2126.0,PayPal,Completed,Hyderabad,6378.0,2024,3,23
