,Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Status,City,Total_Amount,Year,Month,Day
7555,7556,2155,2024-10-13,Camera,Electronics,4,1382.92,PayPal,Completed,Pune,5531.68,2024,10,13
7556,7557,5477,2023-09-20,Headphones,Electronics,17,1881.12,UPI,Cancelled,Bangalore,31979.04,2023,9,20
7568,7569,2293,2024-12-08,Camera,Electronics,24,1368.06,Credit Card,Completed,Mumbai,32833.44,2024,12,8
7570,7571,4175,2024-04-17,Shoes,Electronics,22,1287.54,Debit Card,Returned,Chennai,28325.88,2024,4,17
7572,7573,9444,2024-02-08,Mobile,Electronics,5,2089.21,Cash,Completed,Mumbai,10446.05,2024,2,8
7575,7576,6255,2024-03-30,Tablet,Electronics,9,2068.12,Debit Card,Completed,Mumbai,18613.08,2024,3,30
7584,7585,2885,2023-01-27,Camera,Electronics,10,1914.88,PayPal,Completed,Pune,19148.8,2023,1,27
7593,7594,3731,2023-05-01,Shoes,Electronics,20,1266.5,Debit Card,Completed,Kolkata,25330.0,2023,5,1
7594,7595,1869,2023-07-30,TV,Electronics,11,2141.64,Cash,Completed,Mumbai,23558.04,2023,7,30
7597,7598,3987,2024-01-21,Shoes,Electronics,18,1946.96,UPI,Completed,Mumbai,35045.28,2024,1,21
7598,7599,9627,2023-10-11,Headphones,Electronics,4,1351.84,PayPal,Completed,Pune,5407.36,2023,10,11
7599,7600,5947,2023-02-22,Shoes,Electronics,10,408.52,UPI,Completed,Hyderabad,4085.2,2023,2,22
7600,7601,7651,2024-10-02,Mobile,Electronics,19,1121.4,Credit Card,Returned,Bangalore,21306.6,2024,10,2
7605,7606,4587,2023-11-29,Tablet,Electronics,14,1370.26,UPI,Cancelled,Pune,19183.64,2023,11,29
7609,7610,9297,2023-07-03,Mobile,Electronics,5,1560.61,Debit Card,Completed,Kolkata,7803.05,2023,7,3
7611,7612,3873,2023-04-03,Tablet,Electronics,22,1347.98,Credit Card,Completed,Bangalore,29655.56,2023,4,3
7613,7614,8024,2024-09-11,Watch,Electronics,16,1345.52,UPI,Returned,Bangalore,21528.32,2024,9,11
7621,7622,6487,2024-12-05,Shoes,Electronics,21,338.26,Debit Card,Completed,Pune,7103.46,2024,12,5
7634,7635,6387,2023-08-30,TV,Electronics,21,636.9,Credit Card,Cancelled,Mumbai,13374.9,2023,8,30
7640,7641,1957,2023-08-15,Laptop,Electronics,19,1402.18,PayPal,Completed,Chennai,26641.42,2023,8,15
7641,7642,8146,2023-06-04,Shoes,Electronics,24,661.49,Debit Card,Completed,Pune,15875.76,2023,6,4
7649,7650,3651,2023-09-13,Shoes,Electronics,10,2304.24,Credit Card,Completed,Kolkata,23042.4,2023,9,13
7651,7652,3877,2023-06-08,Watch,Electronics,24,1875.8,Credit Card,Completed,Kolkata,45019.2,2023,6,8
7672,7673,2543,2024-08-29,Watch,Electronics,23,1137.89,UPI,Completed,Pune,26171.47,2024,8,29
7677,7678,3709,2024-03-14,Laptop,Electronics,16,2434.0,Debit Card,Completed,Chennai,38944.0,2024,3,14
7683,7684,6606,2024-09-16,Tablet,Electronics,23,306.44,Credit Card,Cancelled,Chennai,7048.12,2024,9,16
7690,7691,5366,2023-04-23,Headphones,Electronics,18,1209.47,Cash,Completed,Hyderabad,21770.46,2023,4,23
7695,7696,7265,2023-06-29,Tablet,Electronics,23,2013.66,PayPal,Cancelled,Mumbai,46314.18,2023,6,29
7698,7699,8190,2023-08-20,Shoes,Electronics,12,2371.54,Debit Card,Completed,Mumbai,28458.48,2023,8,20
7707,7708,4683,2024-07-02,TV,Electronics,8,1707.12,UPI,Returned,Hyderabad,13656.96,2024,7,2
7711,7712,6799,2024-08-20,Laptop,Electronics,8,669.39,UPI,Returned,Delhi,5355.12,2024,8,20
7712,7713,9812,2023-03-06,Laptop,Electronics,21,865.8,Debit Card,Completed,Bangalore,18181.8,2023,3,6
7719,7720,8689,2023-05-16,Laptop,Electronics,8,1213.73,UPI,Cancelled,Delhi,9709.84,2023,5,16
7723,7724,8819,2023-11-06,Watch,Electronics,23,2416.12,UPI,Completed,Hyderabad,55570.76,2023,11,6
7724,7725,9593,2024-08-19,Watch,Electronics,6,2467.02,Debit Card,Completed,Kolkata,14802.12,2024,8,19
7733,7734,8880,2024-11-01,Mobile,Electronics,2,2147.59,Debit Card,Completed,Chennai,4295.18,2024,11,1
7736,7737,8522,2023-02-28,Mobile,Electronics,2,2003.17,Debit Card,Completed,Kolkata,4006.34,2023,2,28
7748,7749,9205,2024-09-24,Shoes,Electronics,22,1881.75,Cash,Completed,Bangalore,41398.5,2024,9,24
7760,7761,2306,2024-09-04,TV,Electronics,10,1011.4,Debit Card,Completed,Delhi,10114.0,2024,9,4
7768,7769,9515,2024-01-19,Shoes,Electronics,24,2149.24,UPI,Completed,Pune,51581.76,2024,1,19
7776,7777,2019,2023-06-11,Watch,Electronics,12,1787.07,PayPal,Completed,Hyderabad,21444.84,2023,6,11
7780,7781,6868,2024-10-26,Mobile,Electronics,17,1801.17,Debit Card,Completed,Pune,30619.89,2024,10,26
7782,7783,7330,2024-12-10,Mobile,Electronics,23,2293.92,PayPal,Cancelled,Kolkata,52760.16,2024,12,10
7787,7788,7720,2024-07-19,TV,Electronics,24,2121.42,Credit Card,Completed,Pune,50914.08,2024,7,19
7788,7789,4088,2024-01-06,Shoes,Electronics,23,2370.09,Credit Card,Cancelled,Kolkata,54512.07,2024,1,6
7797,7798,1973,2024-09-27,Mobile,Electronics,18,2050.5,Cash,Cancelled,Mumbai,36909.0,2024,9,27
7798,7799,8083,2024-11-24,Laptop,Electronics,6,2397.21,UPI,Completed,Bangalore,14383.26,2024,11,24
7800,7801,4406,2023-01-17,Tablet,Electronics,11,859.01,Debit Card,Cancelled,Delhi,9449.11,2023,1,17
7811,7812,5644,2023-06-17,Camera,Electronics,18,621.0,PayPal,Completed,Delhi,11178.0,2023,6,17
7813,7814,5394,2023-10-16,Mobile,Electronics,22,403.56,Credit Card,Completed,Bangalore,8878.32,2023,10,16
7822,7823,4239,2024-01-04,Shoes,Electronics,22,952.41,Debit Card,Completed,Mumbai,20953.02,2024,1,4
7824,7825,5053,2023-11-02,Watch,Electronics,12,1657.48,Debit Card,Cancelled,Hyderabad,19889.76,2023,11,2
7831,7832,6105,2023-12-08,Headphones,Electronics,19,2022.61,Credit Card,Completed,Chennai,38429.59,2023,12,8
7833,7834,3513,2024-03-25,Shoes,Electronics,19,904.22,UPI,Completed,Delhi,17180.18,2024,3,25
7848,7849,4960,2024-04-23,Shoes,Electronics,9,2310.34,Debit Card,Returned,Kolkata,20793.06,2024,4,23
7863,7864,5477,2024-07-17,Camera,Electronics,16,1068.38,Cash,Cancelled,Pune,17094.08,2024,7,17
7866,7867,8012,2023-09-04,Watch,Electronics,21,892.82,UPI,Returned,Hyderabad,18749.22,2023,9,4
7872,7873,6192,2023-08-12,Laptop,Electronics,23,1430.51,Debit Card,Completed,Bangalore,32901.73,2023,8,12
7878,7879,2879,2023-10-19,Laptop,Electronics,10,719.07,PayPal,Completed,Delhi,7190.7,2023,10,19
7884,7885,8378,2023-07-07,Shoes,Electronics,19,1098.3,Credit Card,Cancelled,Kolkata,20867.7,2023,7,7
7890,7891,5218,2023-06-06,Tablet,Electronics,8,663.0,Cash,Cancelled,Mumbai,5304.0,2023,6,6
7899,7900,3648,2023-06-28,Shoes,Electronics,21,1751.3,Credit Card,Completed,Hyderabad,36777.3,2023,6,28
7901,7902,2717,2023-06-29,Shoes,Electronics,5,1678.23,Debit Card,Completed,Chennai,8391.15,2023,6,29
7902,7903,6308,2024-10-23,Camera,Electronics,16,1806.02,Debit Card,Completed,Kolkata,28896.32,2024,10,23
7907,7908,8986,2023-09-04,Mobile,Electronics,14,1020.72,PayPal,Completed,Chennai,14290.08,2023,9,4
7915,7916,6854,2023-10-08,Laptop,Electronics,21,1368.14,Cash,Completed,Bangalore,28730.94,2023,10,8
7920,7921,8727,2024-01-01,Mobile,Electronics,7,1593.6,Cash,Cancelled,Mumbai,11155.2,2024,1,1
7922,7923,3597,2023-05-06,Shoes,Electronics,22,2495.52,Cash,Completed,Pune,54901.44,2023,5,6
7927,7928,8952,2023-03-22,Tablet,Electronics,22,1130.99,Debit Card,Completed,Pune,24881.78,2023,3,22
7934,7935,1364,2023-01-21,Tablet,Electronics,15,914.3,Debit Card,Completed,Pune,13714.5,2023,1,21
7940,7941,6448,2024-03-05,Watch,Electronics,18,1709.71,Debit Card,Returned,Chennai,30774.78,2024,3,5
7942,7943,3107,2024-02-28,Headphones,Electronics,13,1434.52,Debit Card,Completed,Kolkata,18648.76,2024,2,28
7944,7945,3933,2023-05-17,Tablet,Electronics,22,1365.12,UPI,Completed,Delhi,30032.64,2023,5,17
7951,7952,8523,2023-08-23,Watch,Electronics,7,2181.7,Credit Card,Completed,Kolkata,15271.9,2023,8,23
7965,7966,4747,2023-10-20,Watch,Electronics,5,1925.37,UPI,Completed,Mumbai,9626.85,2023,10,20
7972,7973,5725,2023-08-27,Watch,Electronics,24,2320.19,PayPal,Completed,Mumbai,55684.56,2023,8,27
7985,7986,4988,2024-01-01,Tablet,Electronics,19,1561.77,Debit Card,Cancelled,Bangalore,29673.63,2024,1,1
7990,7991,9652,2023-10-24,TV,Electronics,19,2476.12,UPI,Completed,Kolkata,47046.28,2023,10,24
7991,7992,2832,2024-04-09,Shoes,Electronics,22,1104.82,Cash,Completed,Chennai,24306.04,2024,4,9
8001,8002,1256,2024-06-02,TV,Electronics,19,1440.32,PayPal,Cancelled,Mumbai,27366.08,2024,6,2
8008,8009,5529,2023-02-27,TV,Electronics,13,1339.55,Cash,Completed,Kolkata,17414.15,2023,2,27
8022,8023,1045,2024-07-20,Headphones,Electronics,17,799.57,UPI,Completed,Kolkata,13592.69,2024,7,20
8030,8031,1636,2024-09-11,TV,Electronics,9,2329.39,Cash,Completed,Pune,20964.51,2024,9,11
8036,8037,6323,2024-07-19,Camera,Electronics,6,1968.6,Debit Card,Completed,Chennai,11811.6,2024,7,19
8038,8039,4644,2023-12-02,Laptop,Electronics,24,2259.19,Debit Card,Completed,Kolkata,54220.56,2023,12,2
8043,8044,6279,2024-12-24,Mobile,Electronics,11,638.07,UPI,Completed,Hyderabad,7018.77,2024,12,24
8049,8050,8838,2024-11-18,TV,Electronics,3,1453.37,Cash,Completed,Bangalore,4360.11,2024,11,18
8056,8057,8573,2024-11-06,Watch,Electronics,10,2338.3,PayPal,Cancelled,Mumbai,23383.0,2024,11,6
8060,8061,8714,2023-12-30,Mobile,Electronics,15,1973.46,PayPal,Completed,Hyderabad,29601.9,2023,12,30
8062,8063,5431,2024-04-04,Laptop,Electronics,10,1422.3,Debit Card,Cancelled,Kolkata,14223.0,2024,4,4
8065,8066,4811,2024-12-13,Camera,Electronics,22,1537.4,PayPal,Completed,Kolkata,33822.8,2024,12,13
8068,8069,1080,2023-12-17,TV,Electronics,22,1607.54,Cash,Completed,Kolkata,35365.88,2023,12,17
8075,8076,3496,2023-04-23,TV,Electronics,11,1142.73,UPI,Completed,Kolkata,12570.03,2023,4,23
8076,8077,4499,2023-09-06,TV,Electronics,9,1266.07,UPI,Completed,Kolkata,11394.63,2023,9,6
8082,8083,2025,2024-11-06,TV,Electronics,19,2234.37,UPI,Completed,Delhi,42453.03,2024,11,6
8088,8089,2848,2023-11-17,Headphones,Electronics,8,998.33,Cash,Completed,Chennai,7986.64,2023,11,17
8094,8095,1904,2024-04-10,TV,Electronics,9,2174.72,Cash,Completed,Bangalore,19572.48,2024,4,10
8095,8096,4026,2023-05-09,Laptop,Electronics,14,2269.22,Debit Card,Completed,Mumbai,31769.08,2023,5,9
8110,8111,5092,2024-05-10,Headphones,Electronics,16,1952.17,Cash,Completed,Mumbai,31234.72,2024,5,10
8115,8116,3181,2023-01-26,TV,Electronics,22,862.99,Cash,Completed,Kolkata,18985.78,2023,1,26
8119,8120,5118,2024-02-18,Shoes,Electronics,24,1828.61,PayPal,Completed,Kolkata,43886.64,2024,2,18
8125,8126,8736,2023-12-18,Tablet,Electronics,16,1765.9,Credit Card,Completed,Hyderabad,28254.4,2023,12,18
8129,8130,1556,2023-07-12,Headphones,Electronics,16,2192.35,Cash,Cancelled,Chennai,35077.6,2023,7,12
8132,8133,9146,2023-01-21,Tablet,Electronics,9,1398.26,Debit Card,Completed,Kolkata,12584.34,2023,1,21
8140,8141,2860,2023-03-30,Tablet,Electronics,22,1683.13,Credit Card,Completed,Bangalore,37028.86,2023,3,30
8141,8142,4139,2024-08-09,Tablet,Electronics,14,677.65,UPI,Returned,Chennai,9487.1,2024,8,9
8151,8152,5608,2024-03-16,Tablet,Electronics,21,1489.67,PayPal,Completed,Bangalore,31283.07,2024,3,16
8161,8162,3464,2024-09-18,Watch,Electronics,21,1987.47,Credit Card,Completed,Hyderabad,41736.87,2024,9,18
8162,8163,5482,2023-08-13,Shoes,Electronics,22,1809.54,Cash,Completed,Hyderabad,39809.88,2023,8,13
8164,8165,7806,2024-12-29,Headphones,Electronics,13,2049.97,Cash,Completed,Delhi,26649.61,2024,12,29
8169,8170,8394,2023-04-12,Headphones,Electronics,21,2188.98,Credit Card,Completed,Delhi,45968.58,2023,4,12
8179,8180,5016,2024-11-02,TV,Electronics,14,294.18,Credit Card,Cancelled,Hyderabad,4118.52,2024,11,2
8182,8183,8034,2023-06-10,Camera,Electronics,13,441.57,UPI,Completed,Delhi,5740.41,2023,6,10
8190,8191,5175,2024-09-09,Camera,Electronics,18,901.67,Credit Card,Completed,Bangalore,16230.06,2024,9,9
8192,8193,1864,2024-03-20,Headphones,Electronics,23,380.2,Cash,Completed,Chennai,8744.6,2024,3,20
8201,8202,5659,2024-12-08,Mobile,Electronics,7,1900.67,UPI,Completed,Delhi,13304.69,2024,12,8
8203,8204,4483,2024-01-19,TV,Electronics,8,1494.8,UPI,Completed,Hyderabad,11958.4,2024,1,19
8205,8206,1598,2023-09-01,Watch,Electronics,22,1739.23,Debit Card,Cancelled,Hyderabad,38263.06,2023,9,1
8212,8213,3750,2023-10-01,Watch,Electronics,7,1057.22,Cash,Returned,Chennai,7400.54,2023,10,1
8213,8214,9661,2023-03-12,Watch,Electronics,14,2377.6,Credit Card,Completed,Delhi,33286.4,2023,3,12
8220,8221,7107,2024-06-17,Laptop,Electronics,23,1307.02,Credit Card,Completed,Chennai,30061.46,2024,6,17
8224,8225,4012,2024-05-12,Watch,Electronics,23,743.87,UPI,Completed,Kolkata,17109.01,2024,5,12
8233,8234,9480,2023-12-05,Mobile,Electronics,24,1377.62,PayPal,Completed,Pune,33062.88,2023,12,5
8234,8235,7343,2024-06-04,Headphones,Electronics,23,1771.95,UPI,Returned,Mumbai,40754.85,2024,6,4
8238,8239,4319,2024-01-08,Headphones,Electronics,13,2094.45,UPI,Completed,Kolkata,27227.85,2024,1,8
8241,8242,6206,2024-11-11,Mobile,Electronics,11,845.23,UPI,Completed,Kolkata,9297.53,2024,11,11
8244,8245,1798,2023-08-10,Mobile,Electronics,10,2450.12,Credit Card,Completed,Kolkata,24501.2,2023,8,10
8246,8247,8209,2024-02-01,Tablet,Electronics,24,412.91,Cash,Cancelled,Hyderabad,9909.84,2024,2,1
8255,8256,2495,2024-02-07,Camera,Electronics,10,1652.82,Credit Card,Completed,Mumbai,16528.2,2024,2,7
8260,8261,1897,2024-06-15,Watch,Electronics,17,1145.52,PayPal,Completed,Bangalore,19473.84,2024,6,15
8261,8262,1710,2024-08-06,Mobile,Electronics,16,2272.07,Debit Card,Completed,Delhi,36353.12,2024,8,6
8263,8264,3686,2024-09-08,Shoes,Electronics,23,944.04,UPI,Completed,Pune,21712.92,2024,9,8
8266,8267,8768,2023-11-25,Mobile,Electronics,10,1602.43,Credit Card,Cancelled,Mumbai,16024.3,2023,11,25
8270,8271,5180,2023-02-01,TV,Electronics,9,2103.95,Credit Card,Returned,Delhi,18935.55,2023,2,1
8274,8275,7616,2024-02-05,Watch,Electronics,9,2280.11,PayPal,Completed,Chennai,20520.99,2024,2,5
8285,8286,9899,2024-04-26,Headphones,Electronics,10,817.11,Cash,Completed,Kolkata,8171.1,2024,4,26
8290,8291,9127,2023-03-17,Laptop,Electronics,4,1881.63,Debit Card,Completed,Hyderabad,7526.52,2023,3,17
8297,8298,6591,2023-03-07,TV,Electronics,22,952.43,Credit Card,Completed,Hyderabad,20953.46,2023,3,7
8300,8301,9572,2024-06-26,Watch,Electronics,2,2395.14,Debit Card,Completed,Kolkata,4790.28,2024,6,26
8301,8302,4082,2023-07-18,Shoes,Electronics,20,2291.86,Debit Card,Cancelled,Chennai,45837.2,2023,7,18
8302,8303,9007,2024-02-24,Mobile,Electronics,5,927.77,Cash,Completed,Pune,4638.85,2024,2,24
8303,8304,5261,2023-03-15,Camera,Electronics,9,2090.52,UPI,Returned,Hyderabad,18814.68,2023,3,15
8305,8306,4553,2023-04-21,Watch,Electronics,22,2277.83,Debit Card,Completed,Bangalore,50112.26,2023,4,21
8306,8307,6138,2023-04-04,Camera,Electronics,20,1869.07,UPI,Completed,Chennai,37381.4,2023,4,4
8307,8308,1544,2023-12-26,TV,Electronics,6,1626.69,UPI,Cancelled,Delhi,9760.14,2023,12,26
8318,8319,3708,2023-08-28,Laptop,Electronics,20,701.18,PayPal,Completed,Delhi,14023.6,2023,8,28
8333,8334,8953,2024-04-16,Headphones,Electronics,22,1542.56,Cash,Completed,Mumbai,33936.32,2024,4,16
8343,8344,8262,2024-07-01,Tablet,Electronics,2,2264.17,Cash,Completed,Hyderabad,4528.34,2024,7,1
8350,8351,3484,2023-01-25,Camera,Electronics,15,562.83,Credit Card,Completed,Chennai,8442.45,2023,1,25
8355,8356,9186,2024-01-03,Camera,Electronics,23,2310.87,Cash,Cancelled,Bangalore,53150.01,2024,1,3
8358,8359,7684,2023-12-16,Mobile,Electronics,23,523.21,PayPal,Completed,Hyderabad,12033.83,2023,12,16
8362,8363,7312,2023-02-03,Watch,Electronics,8,1712.04,UPI,Completed,Chennai,13696.32,2023,2,3
8368,8369,5584,2023-09-30,Tablet,Electronics,8,1554.3,Cash,Completed,Pune,12434.4,2023,9,30
8369,8370,5817,2023-11-23,Mobile,Electronics,8,938.42,Credit Card,Completed,Bangalore,7507.36,2023,11,23
8371,8372,7182,2024-05-28,Watch,Electronics,8,1801.12,Debit Card,Cancelled,Chennai,14408.96,2024,5,28
8379,8380,2677,2023-01-28,Camera,Electronics,6,1685.41,Credit Card,Completed,Kolkata,10112.46,2023,1,28
8386,8387,3520,2024-05-09,Watch,Electronics,20,2393.13,PayPal,Completed,Kolkata,47862.6,2024,5,9
8390,8391,8807,2023-01-17,Watch,Electronics,6,1814.7,Credit Card,Completed,Pune,10888.2,2023,1,17
8393,8394,8368,2024-08-22,Watch,Electronics,24,339.59,Cash,Completed,Delhi,8150.16,2024,8,22
8399,8400,2728,2023-10-16,Tablet,Electronics,15,1249.87,PayPal,Completed,Kolkata,18748.05,2023,10,16
8404,8405,7184,2023-12-30,Watch,Electronics,22,890.22,Credit Card,Completed,Kolkata,19584.84,2023,12,30
8409,8410,3775,2023-09-23,Tablet,Electronics,19,2449.75,UPI,Completed,Bangalore,46545.25,2023,9,23
8424,8425,4593,2023-01-14,Headphones,Electronics,2,2164.31,Credit Card,Completed,Chennai,4328.62,2023,1,14
8435,8436,9733,2023-02-09,TV,Electronics,15,2442.31,PayPal,Completed,Hyderabad,36634.65,2023,2,9
8440,8441,3544,2023-07-18,Mobile,Electronics,17,871.42,UPI,Cancelled,Pune,14814.14,2023,7,18
8442,8443,2472,2023-04-01,Watch,Electronics,15,1278.01,Cash,Completed,Chennai,19170.15,2023,4,1
8450,8451,5238,2023-12-08,Laptop,Electronics,4,2462.24,PayPal,Completed,Pune,9848.96,2023,12,8
8464,8465,1781,2024-09-18,Mobile,Electronics,16,1473.82,Cash,Completed,Hyderabad,23581.12,2024,9,18
8466,8467,7131,2023-09-06,Mobile,Electronics,19,2074.43,PayPal,Completed,Chennai,39414.17,2023,9,6
8470,8471,4080,2023-09-30,TV,Electronics,8,1631.85,Credit Card,Completed,Chennai,13054.8,2023,9,30
8472,8473,4885,2024-01-03,Headphones,Electronics,14,1299.0,Cash,Cancelled,Pune,18186.0,2024,1,3
8473,8474,9009,2024-11-29,Headphones,Electronics,2,2297.45,Credit Card,Completed,Kolkata,4594.9,2024,11,29
8479,8480,4772,2023-09-13,Headphones,Electronics,21,252.05,Cash,Completed,Bangalore,5293.05,2023,9,13
8486,8487,6141,2023-03-18,Tablet,Electronics,16,338.93,UPI,Completed,Kolkata,5422.88,2023,3,18
8492,8493,6302,2023-05-01,Laptop,Electronics,19,1562.36,UPI,Returned,Mumbai,29684.84,2023,5,1
8516,8517,1419,2024-11-12,Tablet,Electronics,17,1814.15,Debit Card,Completed,Bangalore,30840.55,2024,11,12
8521,8522,6189,2023-10-12,Camera,Electronics,11,1269.42,Debit Card,Completed,Mumbai,13963.62,2023,10,12
8528,8529,1187,2023-03-02,Watch,Electronics,6,1487.36,Debit Card,Completed,Kolkata,8924.16,2023,3,2
8529,8530,3758,2023-05-09,TV,Electronics,15,1942.54,PayPal,Completed,Hyderabad,29138.1,2023,5,9
8530,8531,9720,2023-03-30,Watch,Electronics,16,1131.86,Debit Card,Cancelled,Pune,18109.76,2023,3,30
8536,8537,7973,2024-01-20,Tablet,Electronics,16,1321.89,UPI,Returned,Bangalore,21150.24,2024,1,20
8556,8557,2709,2023-06-03,Watch,Electronics,7,2341.0,PayPal,Completed,Bangalore,16387.0,2023,6,3
8566,8567,5355,2023-04-18,Mobile,Electronics,13,2160.47,Credit Card,Completed,Bangalore,28086.11,2023,4,18
8576,8577,1480,2023-08-11,TV,Electronics,14,1527.92,PayPal,Completed,Chennai,21390.88,2023,8,11
8586,8587,6790,2023-11-20,Laptop,Electronics,7,2073.14,PayPal,Completed,Chennai,14511.98,2023,11,20
8605,8606,8412,2023-12-02,Camera,Electronics,7,815.3,PayPal,Completed,Pune,5707.1,2023,12,2
8606,8607,3018,2023-06-30,Mobile,Electronics,23,1503.69,Credit Card,Cancelled,Chennai,34584.87,2023,6,30
8616,8617,7884,2023-08-17,Laptop,Electronics,19,1636.25,PayPal,Completed,Hyderabad,31088.75,2023,8,17
8620,8621,4688,2024-07-11,Mobile,Electronics,8,2239.07,UPI,Completed,Mumbai,17912.56,2024,7,11
8625,8626,1716,2023-05-21,Watch,Electronics,19,651.47,UPI,Cancelled,Delhi,12377.93,2023,5,21
8626,8627,4967,2024-07-25,Tablet,Electronics,19,1518.95,Cash,Returned,Kolkata,28860.05,2024,7,25
8631,8632,1390,2023-12-19,Tablet,Electronics,4,1822.72,Debit Card,Completed,Chennai,7290.88,2023,12,19
8632,8633,4037,2023-08-01,Watch,Electronics,23,1669.69,Cash,Completed,Bangalore,38402.87,2023,8,1
8651,8652,4718,2023-10-30,Tablet,Electronics,19,1833.98,UPI,Completed,Chennai,34845.62,2023,10,30
8658,8659,8171,2023-04-29,Shoes,Electronics,22,2412.57,PayPal,Completed,Delhi,53076.54,2023,4,29
8659,8660,3949,2024-09-22,Shoes,Electronics,11,756.08,UPI,Completed,Pune,8316.88,2024,9,22
8663,8664,4088,2023-08-16,TV,Electronics,4,1026.85,PayPal,Returned,Delhi,4107.4,2023,8,16
8664,8665,2115,2024-03-20,Laptop,Electronics,15,1289.9,Credit Card,Completed,Bangalore,19348.5,2024,3,20
8672,8673,5975,2024-02-21,Watch,Electronics,18,545.06,PayPal,Completed,Pune,9811.08,2024,2,21
8673,8674,5925,2023-06-14,TV,Electronics,20,1379.23,PayPal,Returned,Kolkata,27584.6,2023,6,14
8680,8681,4430,2024-01-08,TV,Electronics,22,2253.42,Credit Card,Cancelled,Pune,49575.24,2024,1,8
8681,8682,2995,2023-08-28,TV,Electronics,22,1493.85,UPI,Completed,Mumbai,32864.7,2023,8,28
8689,8690,9107,2023-07-13,Camera,Electronics,17,1258.8,Debit Card,Completed,Kolkata,21399.6,2023,7,13
8692,8693,9015,2024-01-10,Headphones,Electronics,17,2455.95,PayPal,Completed,Bangalore,41751.15,2024,1,10
8693,8694,7747,2023-03-11,Watch,Electronics,20,1412.65,UPI,Completed,Kolkata,28253.0,2023,3,11
8696,8697,8863,2024-01-06,Shoes,Electronics,7,1189.35,Debit Card,Completed,Chennai,8325.45,2024,1,6
8699,8700,2550,2023-05-22,Mobile,Electronics,19,1844.37,UPI,Completed,Kolkata,35043.03,2023,5,22
8700,8701,1646,2024-09-14,Shoes,Electronics,10,2145.68,PayPal,Completed,Hyderabad,21456.8,2024,9,14
8702,8703,5656,2024-06-02,Shoes,Electronics,12,1223.56,UPI,Returned,Kolkata,14682.72,2024,6,2
8712,8713,3083,2024-08-17,Tablet,Electronics,20,1152.46,Cash,Completed,Bangalore,23049.2,2024,8,17
8722,8723,9055,2023-09-01,Tablet,Electronics,4,1552.04,Credit Card,Completed,Mumbai,6208.16,2023,9,1
8730,8731,5008,2023-07-13,Watch,Electronics,11,1297.75,Credit Card,Completed,Bangalore,14275.25,2023,7,13
8738,8739,2426,2024-08-25,Camera,Electronics,9,913.67,UPI,Completed,Pune,8223.03,2024,8,25
8739,8740,2793,2023-11-22,TV,Electronics,6,1817.63,Debit Card,Completed,Kolkata,10905.78,2023,11,22
8744,8745,9741,2023-06-30,Mobile,Electronics,24,1235.2,Credit Card,Cancelled,Kolkata,29644.8,2023,6,30
